DATAFLOW,LAST UPDATE,freq,unit,na_item,sector,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,RO,2018,23.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,RO,2019,24.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,RO,2020,29.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,RO,2021,28.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,RO,2022,29.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,RO,2023,28.7,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,RO,2024,31.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2013,31.7,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2014,31.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2015,30.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2016,29.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2017,29.7,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2018,29.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2019,29.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2020,33.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2021,31.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2022,31.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2023,30.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SE,2024,31.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2013,42.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2014,35.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2015,34.8,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2016,31.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2017,29.7,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2018,28.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2019,28.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2020,36.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2021,34.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2022,31.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2023,31.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SI,2024,30.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2013,27.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2014,28.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2015,29.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2016,27.0,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2017,25.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2018,25.8,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2019,26.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2020,30.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2021,30.8,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2022,28.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2023,33.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1311,SK,2024,32.0,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2013,9.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2014,9.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2015,9.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2016,9.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2017,9.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2018,9.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2019,9.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2020,10.0,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2021,9.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2022,9.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2023,9.8,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,AT,2024,10.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2013,16.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2014,16.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2015,19.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2016,19.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2017,19.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2018,19.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2019,19.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2020,21.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2021,20.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2022,19.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2023,20.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BE,2024,20.3,p,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2013,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2014,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2015,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2016,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2017,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2018,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2019,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2020,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2021,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2022,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2023,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,BG,2024,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CH,2013,13.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CH,2014,13.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CH,2015,13.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CH,2016,13.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CH,2017,13.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CH,2018,13.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CH,2019,13.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CH,2020,15.0,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CH,2021,14.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CH,2022,13.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CH,2023,13.7,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2013,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2014,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2015,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2016,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2017,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2018,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2019,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2020,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2021,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2022,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2023,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CY,2024,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2013,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2014,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2015,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2016,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2017,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2018,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2019,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2020,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2021,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2022,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2023,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,CZ,2024,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2013,13.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2014,12.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2015,13.0,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2016,13.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2017,13.0,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2018,13.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2019,13.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2020,15.8,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2021,15.7,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2022,14.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2023,14.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DE,2024,14.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2013,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2014,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2015,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2016,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2017,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2018,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2019,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2020,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2021,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2022,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2023,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,DK,2024,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2013,6.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2014,6.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2015,6.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2016,6.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2017,6.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2018,6.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2019,6.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2020,7.7,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2021,7.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2022,7.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2023,6.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA19,2024,7.0,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2013,6.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2014,6.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2015,6.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2016,6.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2017,6.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2018,6.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2019,6.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2020,7.7,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2021,7.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2022,7.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2023,6.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EA20,2024,7.0,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2013,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2014,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2015,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2016,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2017,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2018,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2019,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2020,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2021,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2022,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2023,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EE,2024,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2013,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2014,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2015,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2016,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2017,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2018,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2019,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2020,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2021,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2022,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2023,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EL,2024,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2013,16.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2014,15.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2015,15.8,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2016,15.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2017,14.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2018,15.1,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2019,15.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2020,18.3,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2021,18.2,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2022,17.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2023,16.8,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,ES,2024,16.7,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2013,5.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2014,5.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2015,5.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2016,5.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2017,5.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2018,5.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2019,5.6,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2020,6.5,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2021,6.4,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2022,6.0,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2023,5.8,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,EU27_2020,2024,5.9,,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2013,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2014,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2015,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2016,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2017,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2018,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2019,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2020,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2021,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2022,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2023,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FI,2024,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2013,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2014,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2015,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2016,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2017,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2018,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2019,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2020,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2021,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2022,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2023,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,FR,2024,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2013,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2014,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2015,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2016,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2017,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2018,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2019,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2020,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2021,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2022,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2023,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HR,2024,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HU,2013,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HU,2014,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HU,2015,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HU,2016,,m,
ESTAT:TEC00023(1.0),22/04/25 11:00:00,A,PC_GDP,TE,S1312,HU,2017,,m,
